standard_code,title,scope_excerpt,standard_kind,canonical_product,product_aliases,product_confidence,review_status,review_notes
IS 8500: 1991,STRUCTURAL  STEEL- MICRO ALLOYED,Requirements of microalloyed steels of different strength levels for use in structural work. The steels may be suitable for other application also.,material_standard,pipe_fitting,bend; bends; coupler; couplers; fitting; fittings; pipe fitting; pipe fittings; reducer; reducers; saddle piece; saddle pieces; socket; sockets; tee; tees,low,needs_review,
IS 851: 1978,SYNTHETIC RESIN ADHESIVES FOR CONSTRUCTION,Requirements for synthetic resin adhesives suitable for wood work (non-structural) and joinery.,product_standard,adhesive,adhesive; adhesives,high,needs_review,
IS 852: 1994,ANIMAL GLUE FOR GENERAL WOOD-WORKING,Requirements of animal glue for general wood-working purposes.,product_standard,board,bamboo mat board; board; boards; coir board; fiber board; fibre board; fibre boards; particle board; plywood; veneered decorative plywood,low,needs_review,
IS 8718: 1978,VITREOUS ENAMELLED STEELKITCHEN SINKS,"Requirmements regading material construction and workmanship, patterns and sizes, dimensions and tolerance and marking for vitreous enamelled steel kitchen sinks. Sl. Pattem Overall Overall OverallDepth (in mm) No. le...",material_standard,sink,sink; sinks,high,needs_review,
IS 8727: 1978,VITREOUS  ENAMELLED STEEL WASH–BASINS,"Requirements regarding material, construction and workmanship, patterns and sizes, dimansions and tolerances and marking for vitreous enamelled steel wash basins.",test_method,,,medium,needs_review,
IS 875 (Part 1): 1987,CODE OF PRACTICE FOR DESIGN  LOADS,"Covers unit weight mass of materials, and parts or components in a building that apply to the determination of dead loads in the design of buildings. The unit weight mass of materials that are likely to be stored in a...",code_of_practice,,,medium,needs_review,
IS 8760: 1978,MORTICE  SLIDING  DOOR LOCKS,Requirements for mortice sliding door locks having lever mechanism.,product_standard,door,door; door frame; door frames; doors; shutter; shutters,high,needs_review,
IS 876: 1992,WOOD POLES  FOR OVER HEAD POWER,"Covers wood poles made of both broad leaved and coniferous species of timber and suitable for carrying overhead electric power transmission lines, telephone and telegraph circuits.",material_standard,timber,sawn timber; timber; timbers; wooden sleeper; wooden sleepers,high,needs_review,
IS 8794: 1988,CAST IRON DETACHABLE JOINTS  FOR USE WITH,Requirements for cast iron detachable joints to be used with asbestos cement pressure pipes conforming to IS 1592 : 1989*.,material_standard,pipe,casing pipe; grp pipe; hdpe pipe; pipe; pipes; pvc pipe; steel tube; tube; tubes; water well tube,low,needs_review,
IS 8828: 1996,/IEC 898 (1995) CIRCUIT BREAKERS FOR,"Applies to A.C. air-break circuit-breakers for operation at 50 Hz or 60 Hz, having a rated voltage not exceeding 440 V (between phases), a rated current not exceeding 125 A and a rated short-circuit capacity not excee...",installation,,,medium,needs_review,
IS 8869: 1978,WASHERS FOR CORRUGATED SHEET ROOFING,Requirements for washers for corrugated sheet roofing.,product_standard,washer,plain washer; washer; washers,low,needs_review,
IS 8870: 1978,ASBESTOS CEMENT CABLE CONDUITS,Covers asebstos cement cable conduits of 50 to 150 mm diameter together with plastic couplings and asbestos cement conical couplings and asbestos cement collars with rubber rings These are intended to accomodate paper...,material_standard,pipe_fitting,bend; bends; coupler; couplers; fitting; fittings; pipe fitting; pipe fittings; reducer; reducers; saddle piece; saddle pieces; socket; sockets; tee; tees,high,needs_review,
IS 8887: 2004,BITUMEN EMULSION FOR ROADS,Covers the physical and chemical requirements of bitumen emulsions (cationic type) for roads.,product_standard,cement,cement; lime pozzolana mixture; lime-pozzolana concrete; masonry cement; ordinary portland cement; portland cement; pozzolana cement; slag cement; white cement,low,needs_review,
IS 8931: 1993,COPPER ALLOY FANCY SINGLE TAPS,"Requirements regarding materials, manufacture, workmanship, constructions, dimensions, finish and testing of chromium plated copper alloy non- rising spindle type fancy single taps, combination tap assembly and valves...",material_standard,valve,air relief valve; check valve; non return valve; non-return valve; pressure reducing valve; reflux valve; sluice valve; stop valve; valve; valves,high,needs_review,
IS 9106: 1979,RISING BUTT HINGES,"Requirements regarding materials, dimensions, manufacture and finish of rising butt hinges.",material_standard,hinge,butt hinge; butt hinges; hinge; hinges,high,needs_review,
IS 9131: 1979,RIM LOCKS,"Requirements for materials, construction, dimensions and finish of rim locks of two types commonly fixed to single and double-leaf doors in buildings.",material_standard,door,door; door frame; door frames; doors; shutter; shutters,high,needs_review,
IS 9142: 1979,ARTIFICIAL LIGHTWEIGHT AGGREGATES FOR,"Requirements of artificial lightweight aggregates, such as foamed blast furnace slag, bloated clay aggregate, sintered fly ash aggregate and cinder aggregate intended for use in concrete masonry units in which prime c...",product_standard,aggregate,aggregate; aggregates,high,needs_review,
IS 9197: 1979,"EPOXY RESIN, HARDENERS AND EPOXY","Lays down the requirements for epoxy resin, hardeners and other constituent materials to be used in the formulation of floor toppings.",material_standard,aggregate,aggregate; aggregates,low,needs_review,
IS 9338: 1984,CAST IRON SCREW-DOWN STOP VALVES AND,Requirements for flanged cast iron screw- down stop valves from 15 to 300 mm nominal sizes of the following types used for water supply up to 450 C : Globe stop valve; Angle stop valve; oblique stop valve; Globe stop...,product_standard,valve,air relief valve; check valve; non return valve; non-return valve; pressure reducing valve; reflux valve; sluice valve; stop valve; valve; valves,high,needs_review,
IS 9394: 1979,STONE LINTELS,"Requirement for dimensions, physical properties, and workmanship of lintels made out of natural stone.",other,stone,building stone; polished stone; stone; stones,high,needs_review,
IS 9428: 1993,PREFORMED CALCIUM SILICATE INSULATION,Requirements and the methods of sampling and test for preformed calcium silicate insulation intended for use with surfaces with reach temperatures up to 9500C.,product_standard,thermal_insulation,calcium silicate insulation; expanded polystyrene; fibrous pipe insulation; insulation; mineral wool; rock wool; slag wool; thermal insulating; thermal insulation,high,needs_review,
IS 9510: 1980,"BITUMEN MASTIC, ACID – RESISTING GRADE","Requirement for bitumen mastic of acid- resisting grade used as an underlay to acid-proof bricks, tiles or stones.",other,aggregate,aggregate; aggregates,high,needs_review,
IS 9523: 2000,DUCTILE IRON FITTINGS FOR PRESSURE PIPES,"1.1 Requirements for ductile iron fittings for pressure pipes for water, gas and sewage sizes for 80 to 200mm nominal diameter . 1.2 Applicable to fittings meant for mechanical joints (bolted gland), push on joints an...",product_standard,pipe_fitting,bend; bends; coupler; couplers; fitting; fittings; pipe fitting; pipe fittings; reducer; reducers; saddle piece; saddle pieces; socket; sockets; tee; tees,high,needs_review,
IS 9537 (Part 1): 1980,CONDUITS FOR ELECTRICAL,This standard (Part I) applies to conduits of circular cross section for the protection of conductors and/or cables in electrical installations. Note – Cover conduits suitanble for -5ºC to + 60ºC.,installation,,,medium,needs_review,
IS 9537 (Part 3): 1983,CONDUITS FOR ELECTRICAL,Requirements and methods of tests for circular rigid non-flame propagating and non-threadable plain conduits of insulating materials ended and socket ended.,test_method,,,high,needs_review,
IS 9537 (Part 4): 1983,CONDUITS FOR ELECTRICAL,Requirements and methods of tests for pliable self-recovering plain and corrugated conduits of insulating materials.,test_method,,,low,needs_review,
IS 9537 (Part 5): 2000,CONDUITS FOR ELECTRICAL,This clause of Part 1 of the Standard is applicable except as follows: Addition: This Indian Standard (Part 5) specifies requirements for pliable non-flame propagating plain and corrugated conduits of insulating mater...,installation,,,medium,needs_review,
IS 9537 (Part II): 1981,CONDUITS FOR ELECTRICAL WIRING,Requirements and methods of test of threaded/threadable plain rigid steel conduits.,test_method,,,high,needs_review,
IS 9627: 1980,ASBESTOS CEMENT PRESSURE PIPES,"Requirements for manufacture, classification dimensions, tests and acceptance criteria for asbestos cement pressure pipes (light duty) of class 5 and class 10.",material_standard,pipe,casing pipe; grp pipe; hdpe pipe; pipe; pipes; pvc pipe; steel tube; tube; tubes; water well tube,low,needs_review,
IS 9739: 1981,PRESSURE REDUCING VALVES FOR DOMESTIC,"Requirements regading material, construction and workmanship, performance and marking of pressure reducing valves of different sizes for domestic water supply system suitable for maximum inlet pressure of 1.7225 MPa....",material_standard,valve,air relief valve; check valve; non return valve; non-return valve; pressure reducing valve; reflux valve; sluice valve; stop valve; valve; valves,high,needs_review,
IS 9742: 1993,SPRAYED MINERAL WOOL THERMAL INSULATION,Requirements and the methods of sampling and test for sprayed mineral wool thermal insulation.,product_standard,thermal_insulation,calcium silicate insulation; expanded polystyrene; fibrous pipe insulation; insulation; mineral wool; rock wool; slag wool; thermal insulating; thermal insulation,high,needs_review,
IS 9743: 1990,THERMAL INSULATION FINISHING CEMENTS,"1.1 Requirements for thermal insulation finishing cements, prepared by mixing with water for application to insulating materials after they have been applied at site to the plant of piping systems. Note – Some of thes...",material_standard,thermal_insulation,calcium silicate insulation; expanded polystyrene; fibrous pipe insulation; insulation; mineral wool; rock wool; slag wool; thermal insulating; thermal insulation,high,needs_review,
IS 9758: 1981,FLUSH VALVES AND FITTINGS FOR WATER,"Requirements for flush valves, flush pipes and stop valves for water closet and urinals.",product_standard,valve,air relief valve; check valve; non return valve; non-return valve; pressure reducing valve; reflux valve; sluice valve; stop valve; valve; valves,high,needs_review,
IS 9762: 1994,POLYETHYLENE FLOATS (SPHERICAL),"Requirements for polyethylene spherical floats suitable for float valves of nominal sizes of 15, 20, 25, 32, 40 and 50 mm. Note— Nominal size of the float is related with the nominal size of the float valve with which...",product_standard,valve,air relief valve; check valve; non return valve; non-return valve; pressure reducing valve; reflux valve; sluice valve; stop valve; valve; valves,high,needs_review,
IS 9763: 2000,"PLASTIC  BIB TAPS, PILLAR TAPS, ANGLE VALVES","Requirements regarding material, dimensions, construction finish, and testing of plastic bib taps, pillar taps, stop valve & angle valves for hot and cold water services.",material_standard,valve,air relief valve; check valve; non return valve; non-return valve; pressure reducing valve; reflux valve; sluice valve; stop valve; valve; valves,high,needs_review,
IS 9842: 1994,PREFORMED FIBROUS PIPE INSULATION,Requirements and methods of sampling and test for preformed fibrous pipe sections for thermal imsulation.,product_standard,thermal_insulation,calcium silicate insulation; expanded polystyrene; fibrous pipe insulation; insulation; mineral wool; rock wool; slag wool; thermal insulating; thermal insulation,high,needs_review,
IS 9893: 1981,PRECAST CONCRETE BLOCKS FOR,Requirements of precast concrete lintels and sills.,material_standard,block,block; blocks; concrete block; masonry block; masonry blocks,high,needs_review,
IS 9912: 1981,COAL TAR BASED COATING MATERIALS AND,Requirements of hot applied coal tar based coatings and their associated primers used for protecting iron and steel pipes. This standard covers two types of coating materials suitable for extremes of temperature (See...,material_standard,coating,coating; coatings; epoxy coating; water repellent,high,needs_review,
